^SAMPLE = GSM528851
!Sample_title = Control-22
!Sample_geo_accession = GSM528851
!Sample_status = Public on Mar 31 2010
!Sample_submission_date = Mar 30 2010
!Sample_last_update_date = Aug 12 2022
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = prefrontal cortex
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = brain region: BA46
!Sample_characteristics_ch1 = stage of illness [short doi=<5 yrs; intermediate doi=7-18yrs; long doi=>28 yrs]: intermediate duration of illness - control
!Sample_characteristics_ch1 = Sex: F
!Sample_characteristics_ch1 = age: 66
!Sample_characteristics_ch1 = tissue ph: 6.37
!Sample_characteristics_ch1 = pmi (hrs): 43
!Sample_characteristics_ch1 = type of drug: NA
!Sample_characteristics_ch1 = drug dose (chlorpromazine equivalents): NA
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total RNA was extracted from the prefrontal cortex (Brodmann Area 46; 100 mg; left hemisphere) from all subjects as described previously (Desplats et al., 2006).  RNA quantification was determined by spectrophotometer readings, and quality by Agilent Bioanalyzer scans.  RNA integrity (RIN) numbers were not available at the time of RNA extraction, but Bioanalyzer traces of each RNA sample showed no evidence for degradation products.  RNA samples were amplified, biotin-labeled and then hybridized to the Human Genome U133 Plus 2.0 array using standard Affymetrix protocol as described in Lockhart et al, 1996.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotin-labeled
!Sample_hyb_protocol = Samples were hybridized to the Human Genome U133 Plus 2.0 array using standard Affymetrix protocol as described in Lockhart et al, 1996.
!Sample_scan_protocol = Chips were scanned using the Affymetrix ScanArray 3000 using default settings and a target intensity of 250 for scaling.
!Sample_description = ID# from Supplementary Table 3 of PMID 18778695:
!Sample_description = Ic14
!Sample_data_processing = RNA expression data from schizophrenic subjects and their matched controls were normalized using dChip (DNA-Chip Analyzer), a statistical model for the probe-level data which gives model-based estimates for gene expression indices (Li and Hung Wong 2001) and subjected to a batch adjustment normalization to allow for comparisons among all three cohorts (Johnson et al., 2007).  Data were filtered to exclude those transcripts that were not present in at least one of the RNA samples, those with redundant probeset IDs (retaining those with the highest p-value for hybridization) and those showing the lowest variation; a list of 14,438 probesets remained for statistical testing. Sample data tables include only probesets that gave a "Present" call in at least one sample.
!Sample_platform_id = GPL570
!Sample_contact_name = Elizabeth,A.,Thomas
!Sample_contact_department = Molecular Biology
!Sample_contact_institute = The Scripps Research Institute
!Sample_contact_address = 10550 N. Torrey Pines Rd
!Sample_contact_city = La Jolla
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 92037
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM528nnn/GSM528851/suppl/GSM528851.CEL.gz
!Sample_series_id = GSE21138
!Sample_data_row_count = 30061
#ID_REF = 
#VALUE = dChip normalized
!sample_table_begin
ID_REF	VALUE
1555189_a_at	4.6128
1555191_a_at	4.558
1555192_at	6.0909
1555193_a_at	6.0857
1555194_at	4.548
1555197_a_at	5.2542
1555198_x_at	5.0208
1555202_a_at	5.0163
1555205_at	6.8313
1555206_at	4.6383
1558612_a_at	3.265
1555209_at	4.8111
1555212_at	6.2189
1555215_a_at	6.4249
1555216_a_at	5.1817
1555219_at	5.2668
1555222_a_at	6.2716
1555230_a_at	5.2904
1555233_at	5.0596
1555234_a_at	4.7644
1555237_at	5.3246
1555238_at	7.1816
1555241_at	5.527
1555243_x_at	6.7394
1555246_a_at	7.5761
1555247_a_at	5.0364
1555250_a_at	9.3483
1555251_a_at	4.5098
1555252_a_at	6.6304
1555255_a_at	7.5898
1555256_at	3.8496
1555261_at	4.6333
1555262_a_at	6.0406
1555266_a_at	5.8026
1555267_at	6.7245
1555268_a_at	8.8955
1555269_a_at	4.571
1555274_a_at	6.0109
1555275_a_at	2.7665
1555277_a_at	3.478
1555282_a_at	5.1656
1555284_at	4.6488
1555289_at	6.2427
1555291_at	5.7604
1555292_at	5.236
1555300_a_at	4.0686
1555299_s_at	3.9339
1555301_a_at	3.9161
1555303_at	5.9386
1555304_a_at	6.5224
1555306_a_at	6.6409
1555308_at	4.0506
1555316_a_at	3.3648
1555318_at	4.7861
1555319_at	4.3614
1555321_at	3.467
1555322_at	5.0228
1555324_at	4.6406
1555325_s_at	5.1834
1555326_a_at	6.6794
1555330_at	4.3378
1555332_at	4.2363
1555334_s_at	6.423
1555336_a_at	3.7458
1555337_a_at	5.7037
1555347_at	4.4494
1555348_at	5.6774
1555349_a_at	4.1714
1555351_s_at	4.6438
1555352_at	4.7584
1555355_a_at	4.6575
1555358_a_at	5.8048
1555359_at	4.5637
1555360_a_at	7.1415
1564511_a_at	4.9675
1555363_s_at	6.6388
1555365_x_at	3.5125
1555370_a_at	10.9152
1555372_at	5.8993
1555373_at	3.2915
1555377_at	5.9451
1555379_at	4.2459
1555380_at	5.2796
1555384_a_at	5.7969
1555385_at	8.363
1555387_at	4.4362
1555390_at	3.2245
1555391_a_at	4.0632
1555395_at	4.5188
1555397_at	2.5137
1555399_a_at	5.4243
1555400_at	4.765
1555401_at	4.1666
1555403_a_at	4.7297
1555407_s_at	3.9568
1555408_at	4.672
1555411_a_at	7.319
1555419_a_at	8.9694
1555420_a_at	6.5546
1555426_a_at	6.8324
1555427_s_at	6.63
1555434_a_at	6.0366
1555435_at	5.7162
1555436_a_at	4.3084
1555439_at	4.9149
1555441_at	4.5663
1555443_at	4.5779
1555444_a_at	4.1074
1555446_s_at	5.5071
1555447_at	5.5475
1555450_a_at	4.6692
1555452_at	7.4414
1555460_a_at	7.0957
1555462_at	3.7932
1555464_at	4.0376
1555467_a_at	7.1059
1555469_a_at	8.4027
1555470_a_at	6.4606
1555474_at	5.9775
1555476_at	4.3089
1555478_at	5.3461
1561853_a_at	3.9585
1555480_a_at	2.5455
1555483_x_at	4.1486
1555485_s_at	5.945
1555486_a_at	6.5585
1555490_s_at	5.6456
1555497_a_at	5.5979
1555500_s_at	3.7741
1555501_s_at	7.1335
1555503_a_at	6.1115
1555505_a_at	3.9932
1555514_a_at	7.7176
1555516_at	3.6109
1555519_at	4.5203
1555520_at	5.4736
1555523_a_at	4.1722
1555526_a_at	6.6435
1555529_at	6.1506
1555542_at	6.0098
1555543_a_at	6.6511
1555544_a_at	6.6743
1555547_at	5.2656
1555548_at	5.1854
1555550_at	4.5695
1555554_at	4.5804
1555561_a_at	4.9117
1555562_a_at	4.9856
1555569_a_at	4.6487
1555573_at	6.2695
1555578_at	5.1612
1555590_a_at	3.6773
1555668_a_at	5.5423
1555594_a_at	6.4748
1555595_at	4.9556
1555602_a_at	8.7958
1555605_x_at	4.9376
1555606_a_at	6.5569
1555608_at	6.3283
1555609_a_at	7.0999
1555611_s_at	6.4428
1555612_s_at	4.2855
1555613_a_at	4.2721
1555616_at	6.4159
1555617_x_at	5.8122
1555626_a_at	4.1663
1555630_a_at	7.4481
1555632_at	5.5036
1555634_a_at	3.6745
1555643_s_at	5.0457
1555636_at	4.4355
1555638_a_at	4.2091
1555639_a_at	5.5217
1555645_at	5.1683
1555647_a_at	4.1048
1555651_at	5.0324
1555656_at	6.7089
1555659_a_at	6.2907
1555661_at	4.8219
1555665_at	4.2901
1555671_at	4.0409
1555675_at	4.1184
1555678_at	3.979
1555679_a_at	7.3567
1555681_at	3.9192
1555688_s_at	4.4459
1555691_a_at	3.9538
1555694_a_at	6.4416
1555695_a_at	4.29
1555697_at	4.9941
1555737_a_at	5.7298
1555703_at	4.3702
1555704_at	3.8771
1555705_a_at	5.2034
1555707_at	5.215
1555711_x_at	4.2075
1555715_a_at	5.9163
1555724_s_at	7.1703
1555725_a_at	9.3415
1555728_a_at	4.7252
1555733_s_at	5.7888
1555736_a_at	6.0786
1555741_at	5.8176
1555742_at	6.7729
1555746_at	4.6078
1555748_x_at	4.8993
1555751_a_at	7.0432
1555743_s_at	6.8031
1555754_s_at	8.6333
1555757_at	4.9753
1555758_a_at	6.7177
1555759_a_at	5.7029
1555760_a_at	6.8666
1555761_x_at	6.2867
1555762_s_at	6.212
1555765_a_at	6.3712
1555766_a_at	6.7014
1555778_a_at	3.8351
1555779_a_at	5.6746
1555780_a_at	10.1627
1555783_x_at	6.0452
1555784_s_at	4.9548
1555785_a_at	4.138
1555786_s_at	7.9256
1555787_at	4.1218
1555790_a_at	9.0895
1555793_a_at	6.8792
1555797_a_at	8.1861
1555800_at	7.9407
1555801_s_at	8.2522
1555807_a_at	7.5865
1555808_a_at	5.4033
1555811_at	7.7595
1555812_a_at	6.7279
1555819_s_at	6.5932
1555820_a_at	6.703
1555821_a_at	6.3898
1555822_at	3.8382
1555823_at	8.1906
1555824_a_at	8.1762
1555826_at	4.6679
1555827_at	4.9773
1555829_at	3.9104
1555830_s_at	5.5808
1555832_s_at	8.2625
1555834_at	5.9899
1555841_at	7.2822
1555842_at	5.1748
1555844_s_at	9.812
1555845_at	6.0763
1555846_a_at	5.5954
1555847_a_at	5.3601
1555852_at	5.3789
1555853_at	5.0692
1555856_s_at	5.3652
1555858_at	5.8335
1555860_x_at	6.3555
1564031_a_at	8.227
1555865_at	5.5496
1555868_at	5.1646
1555872_a_at	5.843
1555874_x_at	5.959
1555875_at	5.7008
1555882_at	7.974
1555888_at	5.0621
1555892_s_at	6.2442
1555894_s_at	7.7009
1555895_at	3.7053
1555896_a_at	9.3896
1555898_at	5.5785
1555900_at	8.9194
1555904_at	6.8024
1555905_a_at	5.3686
1555906_s_at	6.7692
1555907_at	4.5805
1555908_at	3.5444
1555912_at	5.2957
1555914_a_at	4.2022
1561329_s_at	4.2254
1555920_at	4.8263
1555922_at	6.9412
1555923_a_at	6.8355
1555926_a_at	5.9187
1555929_s_at	5.6159
1555931_at	5.5664
1555935_s_at	7.6388
1555943_at	5.8653
1555944_at	4.9855
1555945_s_at	7.4223
1555950_a_at	7.1688
1555952_at	4.5987
1555953_at	3.4568
1557123_a_at	7.2005
1555958_at	8.3876
1555960_at	4.9779
1555962_at	6.4188
1555964_at	5.7218
1555968_a_at	7.2542
1555970_at	5.9409
1555972_s_at	5.784
1555973_at	4.1993
1555974_a_at	5.6217
1555978_s_at	3.2073
1555982_at	6.259
1555985_at	4.5007
1555989_at	6.7816
1555990_at	4.9626
1555991_s_at	3.0795
1555994_at	4.1776
1555995_a_at	5.4645
1555996_s_at	5.5108
1556003_a_at	4.5793
1556004_at	3.6826
1556006_s_at	5.3547
1556007_s_at	6.7375
1556009_at	5.4417
1556014_at	5.3563
1556015_a_at	5.6481
1556017_at	4.5603
1556019_at	4.2608
1556021_at	6.453
1556026_at	4.69
1556029_s_at	6.997
1556030_at	4.9307
1556034_s_at	5.5026
1556035_s_at	7.6573
1556037_s_at	5.368
1556039_s_at	6.7858
1556042_s_at	4.2425
1556046_a_at	8.4688
1556049_at	5.7235
1556051_a_at	8.295
1556053_at	6.7262
1556054_at	5.8228
1556055_at	6.9269
1556056_at	6.6829
1556057_s_at	6.1092
1556060_a_at	9.1114
1556062_at	4.8849
1556063_s_at	5.8311
1556065_at	4.5856
1556066_at	4.179
1556067_a_at	6.2378
1561666_a_at	7.6133
1556069_s_at	6.9193
1556078_at	5.6473
1556081_at	4.7801
1556082_a_at	5.6354
1556084_at	4.9552
1556086_at	4.0768
1556088_at	5.1952
1556090_at	4.4892
1556097_at	7.0123
1556102_x_at	6.8869
1556103_at	5.0913
1556105_at	4.747
1556110_at	4.5323
1556111_s_at	5.4229
1556117_at	5.6393
1556122_at	4.3512
1556123_a_at	5.6063
1556125_at	4.2391
1556126_s_at	6.2161
1556127_at	6.7653
1556129_at	5.8122
1556136_at	4.8382
1556138_a_at	4.3166
1563745_a_at	4.4497
1556145_a_at	5.1449
1556147_at	5.2785
1556153_s_at	4.5496
1556154_a_at	6.5674
1556155_at	7.1306
1556159_at	6.5582
1556160_a_at	6.9339
1556162_at	4.9928
1556165_at	5.684
1556166_x_at	5.4668
1556167_at	3.8898
1556175_at	4.7952
1556176_at	4.2792
1556178_x_at	5.121
1556180_at	6.4979
1556182_x_at	7.0605
1556183_at	5.9835
1556186_s_at	6.9412
1556188_a_at	5.1572
1556192_x_at	4.5766
1556195_a_at	6.1213
1556200_a_at	5.9119
1556201_at	3.7305
1556202_at	4.7793
1556203_a_at	6.3085
1556206_at	5.1724
1556210_at	5.1589
1556211_a_at	7.862
1556212_x_at	6.7878
1556216_s_at	6.844
1556221_a_at	4.7147
1556224_a_at	6.1755
1556227_at	6.81
1556228_a_at	7.599
1556233_s_at	4.9215
1556235_at	7.1235
1556236_at	6.0961
1556242_a_at	4.9896
1556244_s_at	5.9841
1556247_a_at	3.134
1556248_at	6.6314
1556249_a_at	4.338
1556253_s_at	5.3338
1556255_a_at	5.7119
1556257_at	4.5159
1556259_at	5.6843
1556261_a_at	4.7447
1556269_at	4.8067
1556271_at	4.1923
1556274_at	5.4688
1556277_a_at	6.0001
1556279_at	4.1054
1556281_at	5.8703
1556284_at	5.2029
1556285_s_at	8.3453
1556291_at	8.9932
1556292_s_at	5.1294
1556294_at	4.6728
1556296_at	5.9885
1556297_a_at	5.2228
1556299_s_at	3.7393
1556301_at	5.7557
1556304_s_at	4.2536
1556306_at	9.0995
1556312_at	3.8039
1556314_a_at	6.1429
1556316_s_at	4.1013
1556318_s_at	5.6704
1556319_at	7.107
1556320_at	4.623
1556321_a_at	6.4461
1556322_a_at	4.8747
1556323_at	5.2439
1556325_at	5.16
1556327_a_at	4.7169
1556332_at	6.6385
1556336_at	6.3965
1556338_at	5.7396
1556339_a_at	5.7243
1556341_s_at	7.5063
1556344_at	5.2518
1556345_s_at	5.8112
1556346_at	3.353
1556352_at	7.1095
1556356_at	4.5089
1556361_s_at	4.6762
1556362_at	2.9863
1556364_at	6.225
1556365_at	6.9733
1556366_s_at	6.3127
1556373_a_at	6.3725
1556374_s_at	3.2367
1556375_at	4.8471
1556377_s_at	6.7173
1556378_a_at	5.7352
1556382_a_at	5.3863
1556383_at	4.6613
1556385_at	4.6495
1556387_at	4.1546
1556388_a_at	4.5951
1556389_at	5.4706
1556392_a_at	4.0666
1556393_at	5.1163
1556397_at	3.1311
1556398_a_at	5.4551
1556401_a_at	4.3779
1556402_at	4.7549
1556405_s_at	5.0278
1556409_a_at	4.466
1556412_at	5.3651
1556413_a_at	5.3782
1556414_at	7.3744
1556416_s_at	6.0136
1556420_s_at	4.9039
1556421_at	5.5091
1556422_at	6.7879
1556423_at	5.3863
1556425_a_at	6.7637
1556426_at	5.6648
1556427_s_at	4.9245
1556432_at	5.7181
1556434_at	4.2791
1556435_at	4.9983
1556436_at	4.2324
1556444_a_at	7.6758
1556445_at	4.4994
1556449_at	5.2183
1556454_a_at	4.0817
1556456_at	4.2418
1556457_s_at	5.2575
1556467_at	5.4449
1556469_s_at	5.4892
1556471_at	3.427
1556474_a_at	5.0259
1556477_a_at	3.8166
1556479_at	4.9002
1556484_at	5.7298
1556486_at	3.8427
1556488_s_at	2.6795
1556491_at	4.0725
1556493_a_at	5.5014
1556498_at	2.8463
1556499_s_at	4.9593
1556505_at	5.133
1556507_at	5.2189
1556508_s_at	4.3684
1556516_at	4.2188
1556520_at	4.4223
1556527_a_at	6.0136
1556533_at	5.7415
1556538_at	5.8077
1556540_a_at	5.3952
1556541_s_at	5.961
1556542_a_at	6.8849
1556543_at	4.959
1556545_at	5.301
1556551_s_at	6.7967
1556552_a_at	4.9485
1556553_at	4.4734
1556555_at	5.2781
1556560_a_at	5.9464
1556564_at	4.9088
1556567_at	4.6438
1556579_s_at	7.2728
1556580_a_at	7.0821
1556581_at	5.4396
1556582_at	7.7612
1556583_a_at	9.7976
1556586_x_at	5.5257
1556588_at	6.2964
1556589_at	5.0041
1556593_s_at	4.2984
1556595_at	5.5989
1556597_a_at	4.8728
1556598_at	5.6482
1556599_s_at	7.4555
1556601_a_at	3.7994
1556606_at	4.9439
1556608_a_at	3.9481
1556613_s_at	5.1978
1556618_at	4.4197
1556620_at	5.8675
1556621_a_at	5.4002
1556627_at	7.8436
1556629_a_at	8.5744
1556633_at	6.9533
1556638_at	6.5058
1556639_at	4.3618
1556641_at	8.6285
1556643_at	4.9721
1556645_s_at	4.1767
1556646_at	9.3468
1556653_at	4.8219
1556656_at	7.2436
1556657_at	4.6
1556658_a_at	5.2141
1556659_at	4.621
1556661_at	5.4978
1556662_at	5.5608
1556667_at	5.2621
1556670_at	5.3498
1556671_s_at	4.2515
1556672_a_at	6.4863
1556675_s_at	5.6193
1556677_at	3.8987
1556678_a_at	3.2575
1556682_s_at	4.2189
1556685_at	6.1643
1556687_a_at	4.5472
1556689_a_at	4.6071
1556690_s_at	4.0883
1556694_a_at	5.5659
1556695_a_at	6.3315
1556696_s_at	6.0237
1556698_a_at	4.7947
1564277_a_at	6.8809
1556706_at	4.2799
1564373_a_at	5.1771
1556709_a_at	5.2769
1556718_s_at	5.0776
1556721_at	6.3334
1556722_a_at	6.1083
1556724_at	4.563
1556725_a_at	4.9632
1556727_at	5.5215
1556728_at	5.3675
1556730_at	4.7048
1556732_at	4.6242
1556735_at	5.0101
1556736_at	5.1683
1556737_at	6.8611
1556742_at	5.3836
1556743_at	4.4413
1556744_a_at	6.0021
1556748_x_at	4.8375
1556749_at	5.5262
1556755_s_at	4.1858
1556758_at	3.699
1556760_a_at	6.1114
1556761_at	5.5671
1556762_a_at	6.0734
1556764_s_at	6.5599
1556766_at	5.1687
1556768_at	4.1762
1556770_a_at	4.7445
1556771_a_at	6.7261
1556777_a_at	4.2223
1556784_at	5.0756
1556787_s_at	5.8548
1556789_a_at	6.071
1556793_a_at	3.9392
1556794_at	4.9543
1556797_at	7.473
1556798_a_at	6.6704
1556806_at	4.715
1556808_at	5.8997
1556809_a_at	5.1437
1556815_at	4.2892
1556818_at	4.2903
1556820_a_at	5.2502
1556821_x_at	6.1074
1556824_at	6.1766
1556835_s_at	4.329
1556837_a_at	3.9821
1556839_s_at	4.4071
1556841_a_at	5.2319
1556846_at	6.8941
1556852_a_at	6.044
1556864_at	5.4909
1556874_a_at	4.4929
1556876_s_at	5.3191
1556879_at	4.3635
1556881_at	5.5958
1556885_at	4.9621
1556886_a_at	4.0773
1556888_at	4.9971
1556889_s_at	5.4439
1556891_at	6.0893
1556894_at	4.6159
1556895_a_at	4.1862
1556899_at	3.9284
1556900_at	6.6465
1556903_at	6.0348
1556907_at	4.9961
1556909_at	5.7193
1556911_at	3.1072
1556919_at	4.4137
1556923_at	4.8029
1556925_at	5.3611
1556927_at	5.6452
1556929_at	5.1862
1556931_at	3.9857
1556933_at	4.1675
1556935_at	5.4701
1556936_at	4.4461
1556938_a_at	5.4165
1556940_at	4.8808
1556941_a_at	5.8365
1556942_at	6.1701
1556947_at	4.5533
1556950_s_at	4.9066
1556954_at	2.8406
1556956_at	5.8393
1556958_at	5.1066
1556959_at	8.1597
1556963_at	3.8184
1556976_s_at	6.3487
1556978_a_at	4.9915
1556982_at	5.7873
1556983_a_at	3.8298
1556984_at	6.2371
1556988_s_at	7.2413
1556989_at	4.6285
1556994_at	7.0811
1556997_a_at	5.3214
1556999_at	5.1219
1557000_at	5.8993
1557002_x_at	5.5189
1557003_at	4.5833
1557008_at	5.0966
1557012_a_at	5.0716
1557014_a_at	4.4689
1557018_a_at	4.2491
1557022_at	5.0677
1557024_at	3.6854
1557027_at	4.4293
1557034_s_at	3.7413
1557036_at	4.7917
1557037_a_at	5.237
1557038_s_at	6.4161
1557042_at	5.5555
1557046_x_at	4.0935
1557047_at	7.2105
1557049_at	4.9865
1557051_s_at	4.2716
1557052_at	5.338
1557053_s_at	5.9603
1557055_s_at	8.0132
1557056_at	3.9919
1557059_at	5.8097
1557062_at	6.5351
1557063_at	3.5907
1557064_s_at	6.6023
1557065_at	6.7006
1560503_a_at	4.8835
1557071_s_at	4.7868
1557073_s_at	9.6879
1557077_a_at	4.7823
1557080_s_at	5.8133
1557081_at	7.2761
1557085_at	4.34
1557089_at	6.5789
1557094_at	4.8993
1557098_s_at	7.9022
1557100_s_at	5.903
1557103_a_at	6.3484
1557105_a_at	4.78
1557107_at	7.7125
1557113_at	6.3378
1557118_a_at	4.3634
1557121_s_at	6.849
1557122_s_at	11.5661
1557124_at	6.6691
1557126_a_at	4.637
1557128_at	4.8121
1557132_at	8.9581
1557133_at	8.3815
1557135_at	4.1733
1557136_at	6.2578
1557141_at	4.9149
1557145_at	4.7666
1557147_a_at	4.6399
1557148_at	4.2159
1557154_at	4.7532
1557155_a_at	5.2705
1557158_s_at	5.8448
1557162_at	3.4676
1557164_a_at	4.9133
1557165_s_at	5.2782
1557166_at	4.8953
1557167_at	4.9688
1557169_x_at	6.7431
1557170_at	5.8153
1557172_x_at	6.4359
1557174_a_at	5.3213
1557176_a_at	5.6096
1557179_s_at	4.5906
1557180_at	6.6951
1557181_s_at	8.9346
1557189_at	7.1058
1557190_at	5.5899
1557193_at	6.7655
1557194_a_at	5.3261
1557195_at	5.7777
1557196_a_at	5.7361
1557197_a_at	4.7365
1557203_at	8.1223
1557208_at	4.721
1557212_at	4.9104
1557219_at	2.6859
1557222_at	6.55
1557223_at	5.0321
1557224_at	6.4424
1557227_s_at	5.7703
1557228_at	5.6818
1557232_at	7.5641
1557233_at	4.3791
1557236_at	3.6546
1557238_s_at	6.528
1557239_at	4.5649
1557240_a_at	5.329
1557242_at	5.7499
1557244_a_at	4.7661
1557246_at	6.1522
1557248_at	6.4083
1557252_at	4.8216
1557256_a_at	9.9819
1557257_at	3.7985
1557258_a_at	5.9331
1557260_a_at	6.7283
1557261_at	5.6815
1557265_at	6.1862
1557270_at	5.6244
1557276_at	7.4431
1557279_at	7.1088
1557280_s_at	7.4265
1557283_a_at	7.6203
1557286_at	7.8837
1557289_s_at	3.2728
1557290_at	2.8838
1557293_at	5.904
1557295_a_at	5.2598
1557300_s_at	7.3566
1557302_at	7.2985
1557303_at	4.1526
1557309_at	4.2325
1557311_at	6.1052
1557312_at	3.4297
1557315_a_at	5.7416
1557316_at	5.479
1557319_at	6.0384
1557321_a_at	3.6251
1557322_at	5.1607
1557326_at	7.2324
1557330_at	6.1427
1557331_at	5.1196
1557338_x_at	5.4425
1557339_at	4.7803
1557341_x_at	4.9812
1557342_a_at	5.3233
1557343_at	4.2378
1557345_at	5.4345
1557346_a_at	4.7721
1557347_at	4.7996
1557348_at	5.259
1557350_at	5.8437
1557353_at	6.5821
1557354_at	4.9414
1557357_at	4.6444
1557360_at	6.223
1557363_a_at	6.3134
1557370_s_at	10.2911
1557371_a_at	4.462
1557372_at	4.6731
1557374_at	5.0536
1557375_at	4.6739
1570395_a_at	5.766
1570397_x_at	5.0628
1557384_at	6.4368
1557386_at	4.0687
1557388_at	3.9483
1557394_at	6.1266
1557399_at	5.2797
1557400_at	6.6464
1557405_at	4.8732
1557406_s_at	5.1812
1557409_at	4.8869
1557413_a_at	4.9681
1557415_s_at	7.1899
1557418_at	5.7729
1557421_at	4.528
1557422_at	7.2255
1557430_at	8.5689
1557432_at	5.9618
1557433_at	5.8508
1557436_at	4.0235
1557437_a_at	4.6596
1557446_x_at	6.7376
1557450_s_at	8.3746
1557451_at	5.4227
1557452_at	5.7466
1557453_at	6.7771
1557455_s_at	6.083
1557458_s_at	5.4038
1557465_at	4.8058
1557466_at	5.3554
1557470_at	5.074
1557472_a_at	4.5092
1557475_at	8.6065
1557478_at	5.878
1557480_a_at	4.4636
1557481_a_at	7.6299
1557487_at	6.4815
1557501_a_at	4.8075
1557505_a_at	4.7815
1557506_a_at	5.9215
1557507_at	5.4702
1557511_at	4.6596
1557512_at	4.6108
1557513_a_at	5.2314
1557518_a_at	3.9579
1557519_at	4.6864
1557521_a_at	4.798
1557522_x_at	6.1241
1557523_at	4.9592
1557527_at	4.5129
1557529_at	4.6049
1557533_at	5.3405
1557536_at	4.8052
1557538_at	4.9606
1557539_at	4.4078
1557541_at	3.5309
1557542_at	5.7518
1557543_at	4.8653
1557544_at	4.6251
1557545_s_at	6.8746
1566761_a_at	5.493
1557553_at	6.5652
1557555_at	5.6844
1557558_s_at	5.2421
1557562_at	4.2418
1557567_a_at	4.6233
1557569_at	4.9568
1557570_a_at	5.3876
1557576_at	3.2522
1557580_at	5.4931
1557581_x_at	3.96
1557582_at	7.1816
1557584_at	5.7806
1557585_at	5.9729
1557586_s_at	6.745
1557589_a_at	5.633
1557590_at	5.6362
1557593_at	4.3256
1557595_at	6.9475
1557598_at	3.8118
1557601_s_at	5.4639
1557605_a_at	5.8573
1557609_s_at	4.6623
1557610_at	4.0139
1557613_at	3.0035
1557616_at	5.3529
1557620_a_at	4.6573
1557628_s_at	3.779
1557630_s_at	4.8361
1557631_at	4.5446
1557637_at	4.6227
1557639_at	4.3073
1557644_at	4.8005
1557645_at	5.8558
1557647_a_at	4.5203
1557649_at	5.7916
1557651_x_at	5.6226
1557652_a_at	4.7535
1557659_a_at	5.7633
1557661_at	3.7825
1557665_at	6.1463
1557666_s_at	5.503
1557667_at	7.5491
1557669_at	5.0517
1557675_at	5.7201
1557676_at	4.5822
1557679_at	5.201
1557680_at	4.8415
1557681_s_at	4.4798
1557682_a_at	4.2319
1557683_at	5.7319
1557688_at	7.0121
1557689_at	7.0338
1557690_x_at	6.7296
1557693_at	5.434
1557699_x_at	3.817
1557700_at	3.479
1557702_at	6.0597
1557706_at	4.8554
1557707_at	5.1237
1557710_at	4.7407
1557712_x_at	5.4407
1557714_at	5.9442
1557718_at	4.7767
1557719_at	6.7302
1557723_at	4.3667
1557724_a_at	4.825
1557726_at	3.3373
1557734_s_at	4.6494
1557737_s_at	5.1389
1557738_at	5.1407
1557744_at	5.5589
1557745_at	8.5864
1557746_at	6.1313
1557749_at	5.8517
1557751_at	5.7111
1557754_at	4.3379
1557755_at	4.8692
1557761_s_at	4.7356
1557768_at	6.2467
1557769_at	6.1576
1557774_at	4.5673
1557775_a_at	5.049
1557776_at	3.7406
1557778_at	4.5978
1557780_at	4.5232
1557782_s_at	5.8547
1557783_at	3.6941
1557786_s_at	5.49
1557787_at	4.5609
1557788_a_at	4.644
1557790_at	6.2907
1557795_s_at	5.3208
1557796_at	4.4144
1557799_at	6.726
1557801_x_at	6.6835
1557803_at	7.7617
1557804_at	5.673
1557805_at	5.3256
1557807_a_at	5.8705
1557809_a_at	4.5944
1557810_at	5.4295
1557811_a_at	5.1548
1557812_a_at	3.5675
1557813_at	5.7603
1557814_a_at	6.2772
1557817_a_at	6.8588
1557818_x_at	4.8742
1557823_s_at	4.5965
1557825_at	5.9511
1557826_at	4.9289
1557827_at	6.125
1557828_a_at	6.0833
1557830_at	4.9041
1557833_at	4.3203
1557835_at	5.2849
1557836_at	4.4088
1557841_at	6.4446
1557848_at	5.044
1557852_at	5.1217
1557862_at	4.0717
1557864_x_at	4.3735
1557869_at	5.063
1557873_at	4.464
1557875_at	4.0321
1557878_at	4.2961
1557879_at	4.6458
1557880_at	4.5907
1557882_at	3.6594
1557885_at	3.8706
1557889_at	4.8696
1557891_s_at	6.1684
1557892_at	5.6917
1557893_a_at	4.9785
1557895_at	5.7661
1557897_at	4.6139
1557905_s_at	6.1519
1557906_at	3.9721
1557908_at	5.1837
1557910_at	10.9233
1557918_s_at	6.5181
1557919_a_at	4.5115
1557924_s_at	4.6927
1557938_s_at	5.4134
1557943_at	9.1466
1557944_s_at	6.6555
1557953_at	8.5403
1557961_s_at	9.1447
1557963_at	4.5645
1559352_a_at	4.7619
1557984_s_at	6.0669
1557986_s_at	5.3692
1557987_at	8.0609
1557991_at	5.015
1557996_at	6.6953
1558002_at	4.7923
1558007_s_at	5.1224
1558009_at	8.6437
1558010_s_at	9.8433
1558011_at	5.8182
1558014_s_at	6.3154
1558015_s_at	7.2676
1558017_s_at	3.643
1558019_at	6.3922
1558021_at	4.7675
